url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
https://www.aljazeera.com/news/2020/02/erdogan-turkey-russia-resolve-differences-anger-200204161643450.html,nan,13.598845598845598,71.50727513227513,0,82.5,73.0,8,nan
https://www.reuters.com/article/us-syria-security-migrants-idUSKBN1ZZ25P,nan,13.170566502463053,65.55726600985221,50,100.0,87.0,9,544.0
https://www.reuters.com/article/us-syria-security-idUSKBN1ZP0FC,nan,10.154761904761905,87.46825396825398,50,100.0,87.0,9,544.0
https://www.aljazeera.com/news/2020/01/10-killed-air-attack-syria-idlib-200130114220892.html,nan,9.81140350877193,72.49561403508771,100,82.5,73.0,8,nan
https://www.telegraph.co.uk/news/2020/02/07/passenger-plan-forced-emergency-landing-coming-fire-syria/,nan,12.465277777777779,75.92071123321122,50,87.5,85.0,8,643.0
https://deadline.com/2020/01/the-cave-dr-amani-ballour-feras-fayyad-oscars-natgeo-documentary-interview-1202846771/,nan,14.070684523809524,72.0442294973545,50,87.5,44.0,8,2226.0
https://www.reuters.com/article/us-syria-security-idlib-idUSKBN1ZA0RW,nan,9.625,75.97222222222221,50,100.0,87.0,9,544.0
https://www.aljazeera.com/news/2020/02/dire-situation-eu-calls-syria-bombing-200206101404499.html,nan,7.0187878787878795,76.0929292929293,50,82.5,73.0,8,nan
https://www.snopes.com/ap/2020/01/26/sesame-street-comforts-children-displaced-by-syrian-war/,nan,14.005681818181818,59.91477272727273,50,87.5,72.0,8,2598.0
https://www.nybooks.com/articles/2020/02/13/middle-east-trump-blunders-in/,nan,9.483766233766232,70.0021645021645,100,nan,nan,nan,nan
https://www.aljazeera.com/news/2020/02/syria-army-takes-idlib-crossroads-town-turkish-warnings-200209082900519.html,nan,11.135092811229175,70.64607110061655,100,82.5,73.0,8,nan
https://www.reuters.com/article/us-syria-security-turkey-idUSKBN1ZC2BJ,nan,11.64141414141414,66.26262626262627,0,100.0,87.0,9,544.0
https://www.nybooks.com/daily/2020/01/23/among-the-syrian-militiamen-of-turkeys-intervention-in-libya/,nan,9.309030010143873,71.72748941560823,0,nan,nan,nan,nan
https://www.insider.com/baftas-2020-photos-behind-the-scenes-2020-2,nan,22.55008932866076,61.77052755445612,100,nan,nan,nan,nan
https://www.washingtonexaminer.com/policy/defense-national-security/russian-controlled-forces-risking-conflict-with-american-troops-in-syria-us-diplomat-says,nan,8.884615384615385,73.70833333333333,50,92.5,60.0,7,3785.0
https://www.reuters.com/article/us-syria-security-idUSKBN20010B,nan,8.720899470899472,75.83616780045351,50,100.0,87.0,9,544.0
https://www.bbc.com/news/world-middle-east-51397357,nan,10.140128968253967,70.86904761904762,50,95.0,84.0,8,81.0
https://www.reuters.com/article/us-syria-security-turkey-idlib-idUSKBN20421S,nan,6.5,70.16666666666667,50,100.0,87.0,9,544.0
https://indianexpress.com/article/world/syria-civil-war-women-6224892/,nan,10.31563881444834,75.88287666918619,0,nan,nan,nan,nan
https://www.wsj.com/articles/surge-in-mercenaries-threatens-attempt-to-stop-war-in-libya-11579539537,nan,9.375,89.09722222222223,0,100.0,77.0,8,535.0
https://www.reuters.com/article/us-syria-security-pope-idUSKBN2030DD,nan,14.265873015873016,65.2579365079365,50,100.0,87.0,9,544.0
https://www.reuters.com/article/us-syria-security-turkey-russia-idUSKBN20423A,nan,1.9444444444444444,82.5,50,100.0,87.0,9,544.0
https://www.aljazeera.com/news/2020/02/killing-turkish-troops-damage-turkey-russia-ties-200204164325248.html,nan,8.786778939217964,75.49419279907083,100,82.5,73.0,8,nan
https://www.euronews.com/2020/01/27/hundreds-of-syrian-civilians-flee-fighting-south-of-idlib-province,nan,10.306122448979592,74.8639455782313,50,nan,nan,nan,nan
https://news.yahoo.com/syrian-government-forces-capture-towns-122740815.html,nan,10.154761904761905,87.46825396825398,50,87.5,95.0,8,8.0
https://www.aljazeera.com/indepth/features/syrian-women-girls-sold-sexual-slavery-lebanon-200128131326841.html,nan,10.904151172901173,73.97807368913138,100,82.5,73.0,8,nan
https://www.reuters.com/article/us-syria-security-idUSKBN1ZQ25G,nan,10.378367003367003,78.09301346801347,50,100.0,87.0,9,544.0
https://www.reuters.com/article/us-davos-meeting-merkel-middle-east-idUSKBN1ZM23I,nan,5.267857142857143,66.69642857142857,50,100.0,87.0,9,544.0
https://www.aljazeera.com/news/2020/01/lebanon-gebran-bassil-controversial-200125114942304.html,nan,18.00142260186903,62.860625815982964,50,82.5,73.0,8,nan
https://www.euronews.com/2020/02/03/four-turkish-troops-and-six-syrian-soldiers-killed-in-rare-direct-clash-in-idlib,nan,9.613237639553429,80.13423710792131,50,nan,nan,nan,nan
https://www.reuters.com/article/us-syria-security-chemicalweapons-idUSKBN2002RS,nan,6.25,83.81510416666667,100,100.0,87.0,9,544.0
https://www.reuters.com/article/us-turkey-eu-refugees-idUSKBN1ZN1YI,nan,15.862794612794612,68.03703703703704,50,100.0,87.0,9,544.0
https://news.yahoo.com/prominent-syrian-salafist-allowed-study-france-151651573.html,nan,15.333829365079362,68.65104166666667,50,87.5,95.0,8,8.0
https://www.seattletimes.com/nation-world/nation/turkey-deploys-extremists-to-libya-local-militias-say/,nan,9.12667435221783,70.64457070707071,50,100.0,66.0,8,4778.0
https://www.seattletimes.com/entertainment/sesame-street-comforts-children-displaced-by-syrian-war/,nan,11.096977349250075,74.86117998163454,50,100.0,66.0,8,4778.0
https://www.politico.com/news/magazine/2020/01/23/how-the-quds-force-is-filling-qassem-soleimanis-shoes-102820,nan,11.70345744680851,59.310214608086945,100,100.0,74.0,8,941.0
https://www.cbsnews.com/video/syria-humanitarian-crisis-russia-backed-syrian-regime-idlib/,nan,12.613636363636363,58.7415824915825,100,95.0,71.0,8,843.0
https://www.bbc.co.uk/news/world-middle-east-51221225,nan,10.481439393939393,80.01742424242424,50,95.0,96.0,9,102.0
https://news.yahoo.com/fleeing-war-syrian-families-nowhere-032452826.html,nan,12.488652027796768,70.4200501253133,50,87.5,95.0,8,8.0
https://www.reuters.com/article/us-syria-security-idUSKBN1ZK1WL,nan,5.532242063492064,76.760333994709,50,100.0,87.0,9,544.0
https://www.insightsonindia.com/2020/01/23/quiz-2020-insights-current-affairs-quiz-23-january-2020/,nan,19.71428571428571,70.26190476190476,0,nan,nan,nan,nan
https://indianexpress.com/article/world/turkeys-options-dry-up-in-syria-as-russia-backs-assad-push-6263932/,nan,11.554172679172678,69.2375494875495,0,nan,nan,nan,nan
https://www.dw.com/en/syrian-activist-muzoon-almellehan-receives-german-peace-prize/a-52293627,nan,16.506410256410255,66.9551282051282,100,nan,nan,nan,nan
https://www.aljazeera.com/news/2020/01/hezbollah-major-architect-lebanons-government-200122143439455.html,nan,11.741358770428537,68.42722910164771,50,82.5,73.0,8,nan
https://www.bbc.com/news/world-middle-east-51354545,nan,13.226543209876542,75.9608262108262,50,95.0,84.0,8,81.0
https://www.reuters.com/article/us-libya-security-idUSKBN2020RC,nan,14.655753968253968,74.51984126984127,0,100.0,87.0,9,544.0
https://www.bbc.co.uk/news/world-middle-east-51397357,nan,10.140128968253967,70.86904761904762,50,95.0,96.0,9,102.0
https://www.abc.net.au/news/2020-02-04/for-sama-documentary-review-a-young-mother-captures-war-in-syria/11923204,nan,13.505172489547487,66.34838252025752,100,nan,nan,nan,nan
https://www.rt.com/news/478165-libya-moscow-talks-peace/,nan,10.705770502645505,73.2010582010582,50,32.5,68.0,8,261.0
https://www.seattletimes.com/nation-world/nation/un-report-lays-out-agonies-faced-by-syrian-children-amid-war/,nan,9.308080808080808,73.56539756539757,50,100.0,66.0,8,4778.0
https://www.bostonglobe.com/2020/02/03/world/4-turkish-troops-13-syrian-soldiers-killed-north-syria/,nan,7.392521271831616,77.75153007911628,50,100.0,63.0,8,4624.0
https://www.reuters.com/article/us-syria-security-idp-idUSKBN1ZU2K0,nan,10.63888888888889,68.87954545454545,50,100.0,87.0,9,544.0
https://www.seattletimes.com/nation-world/nation/turkey-says-4-soldiers-killed-in-syria-government-shelling/,nan,10.089047947002491,77.03494359176177,50,100.0,66.0,8,4778.0
https://www.cnn.com/2020/02/02/world/syria-idlib-children/index.html,nan,19.37710437710438,57.111111111111114,50,100.0,87.0,9,nan
https://news.yahoo.com/tulsi-gabbard-running-president-2020-193000364.html,nan,15.0032734754957,67.09759633370744,100,87.5,95.0,8,8.0
https://www.bostonglobe.com/news/world/2020/01/16/report-lays-out-agonies-faced-syrian-children-amid-war/ehSkpT7EN7oq0QBONFBShM/story.html,nan,7.297979797979798,76.73400673400673,50,100.0,63.0,8,4624.0
https://www.independent.co.uk/news/world/middle-east/maarat-alnuman-idlib-syria-war-bashar-al-assad-a9308076.html,nan,11.639325586694007,72.37654669891512,50,87.5,83.0,8,735.0
https://news.yahoo.com/syrians-launch-symbolic-one-pound-151410698.html,nan,5.858796296296297,77.12962962962963,50,87.5,95.0,8,8.0
https://news.yahoo.com/turkey-says-hit-115-syrian-171323089.html,nan,5.416666666666667,75.13888888888889,50,87.5,95.0,8,8.0
https://www.spiegel.de/international/world/berlin-summit-war-in-libya-a-29aeb93b-304c-45b6-9521-a55a241e5fbd,nan,0.0,93.88888888888889,50,nan,nan,nan,nan
https://smallwarsjournal.com/jrnl/art/all-kings-men-authoritarianism-loyalty-and-syrian-collapse,nan,8.4656498015873,72.6945920729403,50,100.0,65.0,8,9372.0
https://www.rt.com/news/480004-syria-chemical-attack-warning/,nan,16.58888888888889,68.69907407407408,50,32.5,68.0,8,261.0
https://news.yahoo.com/thousands-flee-northwest-syria-assad-184159025.html,nan,10.988859180035652,76.80436720142603,50,87.5,95.0,8,8.0
https://www.cnn.com/2020/02/03/middleeast/turkey-troops-killed-idlib-syria-intl/index.html,nan,17.01388888888889,58.74228395061729,50,100.0,87.0,9,nan
https://www.aljazeera.com/indepth/features/esmaii-qaani-shadow-commander-irans-quds-force-200118191907985.html,nan,13.284484454939001,72.24724517906336,100,82.5,73.0,8,nan
https://variety.com/2020/film/awards/oscar-documentary-branch-proves-surprisingly-consistent-1203488592/,nan,10.151564649820465,75.86709201651061,50,nan,nan,nan,nan
https://www.seattletimes.com/nation-world/nation/turkeys-fm-urges-russia-to-halt-syrian-government-attacks/,nan,11.964531680440771,80.77479338842976,50,100.0,66.0,8,4778.0
https://nationalinterest.org/blog/skeptics/assad-monster—and-winner-syrian-civil-war-119716,nan,15.57079468150897,67.99109977324262,100,nan,nan,nan,nan
https://www.seattletimes.com/business/syrians-launch-symbolic-one-pound-campaign-to-lift-morale/,nan,6.391414141414142,76.18686868686869,50,100.0,66.0,8,4778.0
https://www.cbc.ca/news/world/syria-advance-idlib-maarat-al-numan-1.5442909,nan,9.580627705627705,78.84830447330447,0,100.0,84.0,8,882.0
https://news.yahoo.com/turkish-syrian-top-spies-meet-210936042.html,nan,10.671296296296296,69.07407407407406,50,87.5,95.0,8,8.0
https://news.yahoo.com/israeli-strikes-kill-12-pro-iran-fighters-syria-103542992.html,nan,7.578502415458938,83.40881642512076,50,87.5,95.0,8,8.0
https://www.bbc.co.uk/news/world-middle-east-51371462,nan,18.4475916803503,71.07348111658456,50,95.0,96.0,9,102.0
https://www.wsj.com/articles/turkey-launches-strikes-on-syria-after-6-military-personnel-are-killed-11580740367,nan,1.1111111111111116,75.55555555555556,50,100.0,77.0,8,535.0
https://www.bbc.co.uk/news/world-middle-east-51411860,nan,9.466490299823633,80.89065255731921,50,95.0,96.0,9,102.0
https://www.bbc.com/news/world-middle-east-51371462,nan,18.4475916803503,71.07348111658456,50,95.0,84.0,8,81.0
https://news.yahoo.com/dont-scrap-imperfect-iran-deal-142210291.html,nan,0.6249999999999999,73.125,50,87.5,95.0,8,8.0
https://news.yahoo.com/moscows-su-35-fighter-turned-060000681.html,nan,11.904265873015873,61.576884920634924,100,87.5,95.0,8,8.0
https://sputniknews.com/middleeast/202001281078162809-syrian-troops-liberate-strategic-city-of-maarat-al-numan-in-idlib-province---source/,nan,10.400654269972453,72.13676538108356,50,7.5,65.0,8,615.0
https://www.juancole.com/2020/02/humanitarian-catastrophe-syria-2.html,nan,11.553269034886682,69.56304112554112,50,nan,nan,nan,nan
https://www.independent.co.uk/voices/bombings-gaza-raqqa-syria-palestine-civilian-casualties-deaths-a9325586.html,nan,11.91975406903714,73.34865070688382,50,87.5,83.0,8,735.0
https://nationalinterest.org/blog/buzz/turkey-alone-cannot-save-its-allies-libyas-civil-war-114596,nan,12.021287477954145,65.85744268077602,50,nan,nan,nan,nan
https://indianexpress.com/article/opinion/columns/old-faultlines-new-west-asia-6249451/,nan,9.434195476822206,73.84322986281511,0,nan,nan,nan,nan
https://www.reuters.com/article/us-usa-guns-rally-idUSKBN1ZJ15B,nan,9.82846902201741,79.28699436763952,50,100.0,87.0,9,544.0
https://www.cnn.com/2020/02/08/politics/february-debate-recap/index.html,nan,17.67223667925915,67.85828861109759,100,100.0,87.0,9,nan
https://www.cnn.com/2020/01/14/opinions/cory-booker-exit-white-debate-stage-joseph/index.html,nan,19.378373015873017,63.87178932178932,100,100.0,87.0,9,nan
https://news.yahoo.com/virginia-lawmakers-debate-assault-weapon-220631345.html,nan,15.152056277056275,66.91774891774891,100,87.5,95.0,8,8.0
https://news.yahoo.com/virginia-on-edge-as-progun-activists-seethe-over-governors-state-of-emergency-200500771.html,nan,16.147864481197818,57.471263674597,100,87.5,95.0,8,8.0
https://mashable.com/uk/roundup/best-massage-guns-uk/,nan,17.469760680327692,62.27931190611602,100,62.5,75.0,9,nan
https://www.vice.com/en_us/article/884qv4/those-22000-protesters-didnt-stop-the-virginia-senate-from-passing-this-gun-law,nan,6.558482552800735,74.40541781450872,100,100.0,59.0,8,122.0
http://globalnews.ca/news/6440408/liberal-minority-priorities/,nan,17.276094276094277,61.93322109988777,50,nan,nan,nan,nan
http://globalnews.ca/news/6525333/new-hampshire-democratic-debate-takeaways/,nan,13.091175289763997,64.13991877298331,100,nan,nan,nan,nan
https://www.cnn.com/2020/02/02/politics/trump-bloomberg-iowa-2020-election/index.html,nan,25.89067760942761,60.85437710437711,100,100.0,87.0,9,nan
https://news.yahoo.com/militia-leaders-warn-virginia-gun-110000690.html,nan,10.981228097299526,71.85348381776954,50,87.5,95.0,8,8.0
https://www.bbc.com/news/world-us-canada-51424498,nan,18.287900056607544,60.52471316161792,50,95.0,84.0,8,81.0
https://www.npr.org/2020/02/11/804795405/throw-them-against-the-wall-and-frisk-them-bloomberg-s-2015-race-talk-stirs-deba,nan,6.919642857142857,79.7172619047619,50,100.0,84.0,8,521.0
https://news.yahoo.com/democratic-debate-symbol-tom-steyer-200042781.html,nan,8.880303030303029,82.32045454545454,100,87.5,95.0,8,8.0
https://boingboing.net/2020/01/21/gun-violence-isnt-a-problem.html,nan,16.01435666185666,66.21376924001923,100,62.0,72.0,8,4847.0
https://www.huffpost.com/entry/senator-cory-booker-ends-presidential-campaign_n_5d9ba7f0e4b0fc935edf49b2,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://news.yahoo.com/bloomberg-campaign-responds-trump-insults-230859627.html,nan,20.16756854256854,55.485750360750366,100,87.5,95.0,8,8.0
https://www.huffpost.com/entry/takeaways-democratic-presidential-debate-iowa_n_5e1e99fac5b673621f6d775e,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://abcnews.go.com/US/authorities-brace-massive-gun-rights-rally-richmond-virginia/story?id=68328504,nan,8.448938363224078,78.7768759018759,50,82.5,86.0,9,1130.0
https://www.huffpost.com/entry/michael-bloomberg-trump-box-claim_n_5e36f85bc5b6f262332b1de6,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.freep.com/story/entertainment/music/brian-mccollum/2020/01/17/eminem-album-gun-control-vegas-shooting/4497608002/?utm_source=google,nan,11.896167557932262,57.63175876411171,100,100.0,66.0,7,6657.0
https://news.yahoo.com/samantha-bee-goes-off-cnn-045228610.html,nan,13.61297852474323,67.34523809523809,100,87.5,95.0,8,8.0
https://www.bbc.co.uk/news/world-us-canada-51118025,nan,7.7536375661375665,78.63605344571253,100,95.0,96.0,9,102.0
https://news.yahoo.com/winners-losers-fridays-combative-democratic-035838183.html,nan,15.798509113241256,65.32106782106781,100,87.5,95.0,8,8.0
https://www.usatoday.com/story/news/politics/2020/02/05/donald-trump-impeachment-trial-chief-justice-john-roberts-winner/4648889002/?utm_source=google,nan,14.495815295815296,70.01243166555666,100,100.0,84.0,8,363.0
https://www.vice.com/en_us/article/akwv4k/why-antifa-is-siding-with-thousands-of-pro-gun-conservatives-in-virginia,nan,10.503061503061502,69.69383994383995,100,100.0,59.0,8,122.0
https://www.insider.com/idf-under-fire-for-its-tik-tok-account-2020-1,nan,7.682277318640956,77.77903157448611,100,nan,nan,nan,nan
https://www.usatoday.com/story/news/50-states/2020/02/10/crane-season-corporal-punishment-common-core-news-around-states/41208831/?utm_source=google,nan,10.37933115614384,74.33252260216007,100,100.0,84.0,8,363.0
https://news.yahoo.com/bloomberg-super-bowl-ad-focuses-124752516.html,nan,8.4486050986051,76.46598124098124,50,87.5,95.0,8,8.0
https://time.com/5779868/democratic-debate-live-feb-7/,nan,10.685997400365958,70.93422684131447,100,95.0,64.0,8,1028.0
https://news.yahoo.com/ban-assault-weapon-sales-advances-220911123.html,nan,20.380952380952383,71.23412698412699,100,87.5,95.0,8,8.0
https://www.reuters.com/article/us-davos-meeting-roundup-idUSKBN1ZN1OX,nan,18.27604166666667,68.00868055555556,50,100.0,87.0,9,544.0
https://www.huffpost.com/entry/bloomberg-new-hampshire-democratic-primary_n_5e424674c5b6b708870673f1,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://time.com/5773016/february-democratic-debates/,nan,10.225504775123094,70.94603890596257,100,95.0,64.0,8,1028.0
http://www.dezeen.com/2020/01/28/comments-update-coronovirus-hospital-china/,nan,20.619397609193527,70.44129056884158,50,nan,nan,nan,nan
https://news.yahoo.com/5-takeaways-from-the-democratic-debate-in-new-hampshire-044105174.html,nan,12.597125097125097,76.7752849002849,100,87.5,95.0,8,8.0
https://news.yahoo.com/virginia-democrats-advance-assault-weapon-154843590.html,nan,14.389690556357221,72.11453823953823,100,87.5,95.0,8,8.0
https://www.businessinsider.com/dave-chappelle-supports-andrew-yang-ubi-proposal-at-iowa-appearance-2020-1,nan,11.698232323232324,72.87152777777777,100,100.0,57.0,8,352.0
https://www.rockpapershotgun.com/2020/01/18/nhs-boss-accuses-loot-boxes-of-pushing-under-the-radar-gambling-at-kids/,nan,9.845939554272888,73.53565416065415,50,nan,nan,nan,nan
https://www.theatlantic.com/ideas/archive/2020/01/guns-are-no-mere-symbol/605239/,nan,10.540935672514617,71.39097744360903,100,92.5,79.0,8,1360.0
http://globalnews.ca/news/6497240/trump-democratic-rivals-super-bowl/,nan,18.723299007389915,56.4300126080429,100,nan,nan,nan,nan
https://news.yahoo.com/booker-ends-presidential-bid-polling-160020620.html,nan,13.60076698663655,62.57256571930485,100,87.5,95.0,8,8.0
https://www.huffpost.com/entry/amy-klobuchar-myron-burrell_n_5e433eabc5b6d0ea380ff0ff,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.usatoday.com/story/news/politics/elections/2020/02/09/new-hampshire-primary-race-bernie-sanders-pete-buttigieg/4707650002/?utm_source=google,nan,11.549900793650794,70.25128968253969,100,100.0,84.0,8,363.0
https://news.yahoo.com/2-most-damning-bits-evidence-131501457.html,nan,11.484230055658628,57.425015460729746,100,87.5,95.0,8,8.0
https://www.usatoday.com/story/news/2020/01/21/impeachment-trial-world-economic-forum-mlb-hall-of-fame/4452207002/?utm_source=google,nan,12.487418831168831,67.37155032467533,100,100.0,84.0,8,363.0
https://news.yahoo.com/lara-trump-making-fun-joe-150817729.html,nan,9.41358024691358,69.41358024691358,100,87.5,95.0,8,8.0
https://news.yahoo.com/german-court-rules-medieval-anti-172513512.html,nan,8.880208333333334,81.67534722222223,50,87.5,95.0,8,8.0
https://gizmodo.com/tinders-new-panic-button-is-sharing-your-data-with-ad-t-1841184919,nan,13.196194688880858,59.78625592787827,100,75.0,60.0,8,529.0
https://www.reuters.com/article/us-usa-election-2020-candidates-factbox-idUSKBN1ZC1TM,nan,14.365173699225426,68.5116948425138,100,100.0,87.0,9,544.0
https://www.youtube.com/watch?v=IqFf4fDA72Y,nan,0.0,100.0,50,nan,nan,nan,nan
https://www.huffpost.com/entry/pete-buttigieg-democratic-debate_n_5e3e2d0dc5b6bb0ffc114cd5,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
http://wtop.com/virginia/2020/02/virginia-senate-blocks-another-northam-backed-gun-bill/,nan,11.794733044733045,69.38131313131312,50,100.0,50.0,7,12929.0
https://www.cnn.com/2020/01/19/opinions/opinion-weekly-column-trump-trial-starr-and-no-stripes-galant/index.html,nan,14.244820050299875,68.13777867594662,0,100.0,87.0,9,nan
https://www.youtube.com/watch?v=IyblBXhatn0,nan,0.0,100.0,50,nan,nan,nan,nan
https://www.youtube.com/watch?v=Y02HEKCtT94,nan,0.0,100.0,50,nan,nan,nan,nan
https://www.cnn.com/2020/01/20/us/martin-luther-king-jr-listener-blake/index.html,nan,15.52880184331797,70.46761392729132,100,100.0,87.0,9,nan
https://www.wsj.com/articles/gun-control-bills-move-forward-in-virginia-11580416172,nan,2.3181818181818183,93.22727272727272,100,100.0,77.0,8,535.0
https://kotaku.com/unsolved-mystery-which-game-industry-exec-did-joe-bide-1841073390,nan,14.47403151186046,72.9680482772588,100,100.0,41.0,8,1041.0
https://www.reuters.com/article/us-usa-election-2020-candidates-idUSKBN2051A8,nan,14.825704665704668,67.18715728715729,100,100.0,87.0,9,544.0
https://news.yahoo.com/israeli-military-facing-backlash-introducing-173553497.html,nan,8.978700043917435,75.48429107124758,100,87.5,95.0,8,8.0
https://www.youtube.com/watch?v=-nspNXy1Il8,nan,25.2847923681257,58.15375982042649,100,nan,nan,nan,nan
https://news.yahoo.com/biden-gets-crowd-feet-not-045018120.html,nan,10.728314894981562,72.41532387365721,100,87.5,95.0,8,8.0
https://kotaku.com/we-keep-having-the-same-video-game-arguments-and-its-dr-1841027051,nan,11.897806800245823,71.50560640804544,100,100.0,41.0,8,1041.0
https://www.washingtontimes.com/news/2020/jan/30/virginia-house-delegates-passes-7-gun-control-meas/,nan,12.635467980295564,66.88902572523261,50,80.0,72.0,8,5443.0
https://www.mentalfloss.com/article/612199/history-of-paintball,nan,15.853906648216345,66.57314258433662,100,95.0,41.0,8,2748.0
https://www.mentalfloss.com/article/615715/new-food-emojis-are-coming-2020-plus-toothbrush,nan,11.707415059687786,63.8372359963269,100,95.0,41.0,8,2748.0
https://www.mentalfloss.com/article/615246/spot-teddy-bear,nan,17.083333333333332,73.22916666666667,100,95.0,41.0,8,2748.0
https://www.huffpost.com/entry/pocan-progressive-caucus-kennedy-endorsement-markey-massachusetts-senate-primary_n_5e236e66c5b674e44b991d3e,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.rollingstone.com/politics/politics-news/cnn-des-moines-register-democratic-debate-questions-937912/,nan,16.03973794905167,66.11281465448133,100,90.0,75.0,8,1728.0
https://qz.com/1788269/major-scotus-church-and-state-case-raises-ungodly-amount-of-debate/,nan,9.498224728487884,68.96632205513785,100,100.0,43.0,8,1987.0
https://indianexpress.com/article/lifestyle/life-style/oscars-2020-academy-refuses-to-screen-postpartum-ad-6264115/,nan,9.367081194667401,74.4367050573947,0,nan,nan,nan,nan
http://news.trust.org/item/20200120102713-6c14n,nan,9.642485782191663,72.5391308038367,50,nan,nan,nan,nan
https://news.yahoo.com/obama-honors-martin-luther-king-203938529.html,nan,10.019062808536493,73.88905027720818,100,87.5,95.0,8,8.0
https://www.usatoday.com/story/news/nation/2020/01/20/heather-heyer-mom-owns-guns-thinks-virginia-democrats-going-too-far/4522509002/,nan,6.475694444444445,78.625,100,100.0,84.0,8,363.0
https://news.yahoo.com/stepfather-slain-girl-fears-teen-133121288.html,nan,9.365079365079366,83.17273261717706,100,87.5,95.0,8,8.0
https://www.washingtontimes.com/news/2020/jan/19/virginia-gun-rights-rally-activists-plan-unprecede/,nan,11.603857103857104,72.13046488046488,50,80.0,72.0,8,5443.0
https://variety.com/2020/film/reviews/us-kids-review-1203475371/,nan,15.462421319102353,64.61573196918025,100,nan,nan,nan,nan
https://www.usatoday.com/story/news/politics/elections/2020/02/11/new-hampshire-primary-michael-bennet-ends-campaign-president/2011793001/?utm_source=google,nan,7.334577922077922,72.5312018999519,100,100.0,84.0,8,363.0
https://www.huffpost.com/entry/milwaukee-trump-rally-iran_n_5e1f1d56c5b673621f6e9a25,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.telegraph.co.uk/news/2020/01/13/german-mayor-wants-gun-license-protect-far-right/,nan,10.95679012345679,72.34567901234567,100,87.5,85.0,8,643.0
https://www.telegraph.co.uk/news/2020/01/13/senator-cory-booker-drops-democratic-primary-race-disappointing/,nan,7.577922077922078,64.76406926406926,100,87.5,85.0,8,643.0
https://theintercept.com/2020/02/10/pete-buttigieg-black-marijuana-arrests/,nan,10.117734117734118,70.68686406186406,100,87.5,45.0,8,6977.0
https://slate.com/news-and-politics/2020/02/can-elizabeth-warren-remind-people-of-why-they-made-her-an-early-front-runner.html,nan,14.272241387085138,66.31075261544011,100,100.0,76.0,8,2514.0
https://news.yahoo.com/trump-says-second-amendment-under-134321851.html,nan,7.222222222222224,46.111111111111114,100,87.5,95.0,8,8.0
https://www.youtube.com/watch?v=Pk7dCTfGSSo,nan,0.0,100.0,50,nan,nan,nan,nan
https://www.politico.com/news/2020/02/02/bloomberg-camp-mocks-trump-110367,nan,13.347350383534595,63.571490278727126,100,100.0,74.0,8,941.0
https://www.bbc.com/news/world-us-canada-51118025,nan,7.7536375661375665,78.63605344571253,100,95.0,84.0,8,81.0
https://www.huffpost.com/entry/amy-klobuchar-myon-burrell_n_5e3037ebc5b6ce51a4ebc995,nan,16.666666666666664,76.66666666666667,100,nan,nan,nan,nan
https://www.vice.com/en_us/article/pke33k/trump-called-bloomberg-racist-for-stop-and-frisk-but-he-supported-it-for-years,nan,12.134190141888089,65.57243994194141,100,100.0,59.0,8,122.0
http://www.dezeen.com/2020/02/06/making-federal-buildings-beautiful-again-opinion-phineas-harper/,nan,10.591269841269838,62.23412698412698,100,nan,nan,nan,nan
https://www.rollingstone.com/politics/politics-news/cory-booker-ends-presidential-campaign-936811/,nan,12.459866522366521,72.23157918470417,100,90.0,75.0,8,1728.0
https://news.yahoo.com/bernie-sanders-says-hes-evolved-024950822.html,nan,0.0,90.0,100,87.5,95.0,8,8.0
https://deadline.com/2020/01/democratic-debate-review-iowa-vote-bernie-sanders-donald-trump-elizabeth-warren-pete-buttigieg-joe-biden-cnn-1202830934/,nan,9.650260283324798,64.80988649940262,100,87.5,44.0,8,2226.0
https://www.youtube.com/watch?v=MX-cIO7Jm_o,nan,0.0,100.0,50,nan,nan,nan,nan
https://www.wired.com/story/how-to-watch-the-state-of-the-union-2020/,nan,13.40241702741703,74.25396825396827,100,100.0,85.0,8,1138.0
https://www.wired.com/story/donald-trump-impeachment-election-interference/,nan,12.402222222222223,63.913333333333334,100,100.0,85.0,8,1138.0
https://lifehacker.com/what-you-need-to-know-about-the-senate-vote-on-trumps-i-1841469583,nan,8.486652236652237,80.50925925925925,100,nan,nan,nan,nan
https://www.cnn.com/2020/01/20/opinions/senate-impeachment-trial-stakes-stratospheric-honig/index.html,nan,12.123504890171558,64.46707551707551,100,100.0,87.0,9,nan
https://www.cnn.com/videos/politics/2020/01/22/trump-davos-impeachment-trial-reaction-diamond-sot-es-vpx.cnn,nan,25.0,66.66666666666667,100,100.0,87.0,9,nan
https://www.bbc.co.uk/news/world-us-canada-51407233,nan,19.6875,58.44742063492063,100,95.0,96.0,9,102.0
